Source,BaySeg,Basin,Fac Name,Year,Month,TNLoad (tons/mnth),TPLoad (tons/mnth),TSS Load (tons/mnth),BOD Load (tons/mnth),H2O Load (10e6m3/mnth),Entity
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,5,0.30937947,0.021944114,0.010933376,0.032042136,0.14375367,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,5,0.215882788,0.015312446,0.007629232,0.022358774,0.100310286,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,6,0.605401455,0.033116993,0.025764268,0.069331387,0.259336456,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,6,2.682685197,0.146749676,0.114167911,0.307224708,1.149184672,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,6,0.291951068,0.015970463,0.012424657,0.033434628,0.125063385,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,6,0.203721373,0.011144075,0.008669837,0.023330445,0.087268338,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,7,0.468277637,0.027150281,0.035201198,0.06296207,0.244841902,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,7,2.075055279,0.120309683,0.155985309,0.279000675,1.084955677,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,7,0.225823964,0.013093053,0.016975558,0.030363065,0.118073477,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,7,0.157578352,0.009136239,0.011845423,0.02118713,0.08239083,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,8,0.363294475,0.021075517,0.038181509,0.055737403,0.214470421,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,8,1.609848644,0.093390887,0.169191812,0.246986369,0.950372052,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,8,0.17519649,0.010163537,0.018412794,0.026879014,0.10342702,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,8,0.122250862,0.007092043,0.012848316,0.018755985,0.072170637,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,9,0.231211775,0.008407762,0.071629812,0.047499507,0.160706184,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,9,1.024557176,0.037256894,0.317409602,0.210482192,0.712129277,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,9,0.111500433,0.004054591,0.034543029,0.022906341,0.077499553,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,9,0.077804207,0.002829264,0.024103879,0.015983881,0.054078635,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,10,0.159844488,0.008288928,0.015843561,0.030965121,0.12589069,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,10,0.708310888,0.036730311,0.070206779,0.137214191,0.557853119,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,10,0.077084005,0.003997284,0.007640458,0.014932736,0.060709998,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,10,0.053788669,0.002789276,0.005331457,0.010419957,0.042363004,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,11,0.438975873,0.011992908,0.034181844,0.054183776,0.200138669,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,11,1.945211835,0.053143572,0.151468294,0.240101858,0.886864478,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,11,0.211693371,0.005783505,0.01648398,0.026129787,0.096515622,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,11,0.147718125,0.004035688,0.011502404,0.018233179,0.067347913,St. Petersburg
PS - Domestic - REUSE,1,206-1,St Pete Facilities,2024,12,0.470441053,0.010309196,0.040321848,0.05464483,0.198946719,St. Petersburg
PS - Domestic - REUSE,3,206-3W,St Pete Facilities,2024,12,2.084641917,0.045682624,0.17867619,0.242144901,0.881582647,St. Petersburg
PS - Domestic - REUSE,5,207-5,St Pete Facilities,2024,12,0.226867258,0.004971545,0.019444959,0.026352128,0.095940812,St. Petersburg
PS - Domestic - REUSE,55,207-5,St Pete Facilities,2024,12,0.158306355,0.003469109,0.013568554,0.018388327,0.066946814,St. Petersburg
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,1,0.709213117,0.01423603,0.013804635,0.033217403,0.469625784,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,1,0.484636854,0.05549277,0.059192288,0.133182647,0.167807314,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,2,0.616405121,0.011899713,0.01229637,0.038872395,0.431809518,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,2,0.369784889,0.039936768,0.045853326,0.118331164,0.134185285,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,3,0.609675387,0.01404782,0.017793905,0.044953024,0.509758722,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,3,0.143364083,0.01864376,0.027644195,0.105433675,0.058321843,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,4,0.526969754,0.016890056,0.016407483,0.04922245,0.525339477,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,4,0.094737036,0.017763194,0.015071801,0.06190204,0.048831815,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,5,0.634480267,0.019403066,0.01746276,0.046082282,0.528064974,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,5,0.18344435,0.029769478,0.030574058,0.084480951,0.072990314,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,6,0.61243588,0.017957225,0.03922236,0.079862395,0.514437491,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,6,0.091403464,0.018480482,0.047949358,0.068927202,0.045311382,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,7,1.16003172,0.046984525,0.050764889,0.087488426,0.587912338,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,8,0.897019276,0.023043728,0.029226192,0.042153162,0.611851283,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,9,1.053030694,0.028505608,0.057570149,0.092224026,0.608467125,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,10,1.112276893,0.03181068,0.047167561,0.070751341,0.597065464,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,10,0.070651738,0.011484028,0.03495139,0.044937502,0.02264812,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,11,5.455366111,0.044261524,0.07412472,0.131184757,0.580530784,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2022,12,1.686902581,0.013388116,0.078582418,0.062865935,0.633677969,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2022,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,1,1.471901085,0.017881866,0.035763732,0.031293265,0.60833085,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,2,3.341880984,0.036571901,0.074132231,0.094889256,0.538013037,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,3,4.111804668,0.029092958,0.080275013,0.065189775,0.586504165,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,4,3.366023907,0.023462063,0.066736534,0.0750786,0.567584675,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,4,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,5,3.468527051,0.024244131,0.123914449,0.14115472,0.586504165,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,6,1.290426584,0.014475939,0.099263583,0.094093605,0.562815056,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,7,1.106269704,0.014598867,0.055691974,0.074075733,0.588616424,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,8,1.89780615,0.026729664,0.076847784,0.079632124,0.60621859,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,9,0.794273906,0.007942739,0.045538371,0.038125148,0.576442539,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,9,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,10,0.877072924,0.0102487,0.039376583,0.037758367,0.587208251,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,10,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,11,0.656896442,0.008820884,0.036321288,0.027500404,0.564859179,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,11,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2023,12,0.583489009,0.008692574,0.023904578,0.02227472,0.591432771,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2023,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,1,0.543615708,0.009334815,0.041183008,0.0323973,0.597769551,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,1,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,2,0.590351435,0.010467224,0.042915619,0.04343898,0.56974236,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,3,0.691013041,0.012976771,0.034064023,0.071372239,0.588616424,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,4,0.634367604,0.011862158,0.034039237,0.153176568,0.561452308,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,4,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,5,0.559902641,0.018339778,0.040994798,0.175306704,0.587208251,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,5,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,6,1.074297707,0.01428316,0.031626998,0.149973184,0.55531994,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,6,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,7,2.36923081,0.020163667,0.043127842,0.071132935,0.609739023,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,8,0.756052119,0.015453896,0.023775224,0.027341507,0.647055615,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,9,0.640826947,0.016223467,0.025687156,0.018927378,0.490589395,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,9,0.678039525,0.097660014,0.167417167,0.122772589,0.2531305,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,10,0.538023744,0.015381457,0.014726927,0.028472059,0.356267836,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,10,1.393709315,0.285199203,0.220625799,0.462776066,0.488166732,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,11,0.747834232,0.01871457,0.020211736,0.050155049,0.407461748,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,11,0.999520793,0.253724509,0.188371226,0.549736436,0.348750008,Hillsborough Co.
PS - Domestic - REUSE,2,02301500,Valrico AWTP,2024,12,2.096637132,0.00702391,0.038046179,0.085457572,0.637198402,Hillsborough Co.
PS - Domestic - SW,2,02301500,Valrico AWTP,2024,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,1,0.243723209,0.01639171,0.007367991,0.018626944,0.090123089,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,2,0.216438075,0.01125478,0.005860477,0.013519055,0.072498211,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,3,0.259819993,0.01508265,0.008679638,0.016078674,0.07744953,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,4,0.129862845,0.012237076,0.008907259,0.016649083,0.090622763,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,5,0.045074617,0.012115921,0.006862865,0.011861741,0.092235349,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,6,0.050550621,0.013744882,0.005803395,0.009163255,0.083127648,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,7,0.074973448,0.018580376,0.004156137,0.007986302,0.088714916,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,8,0.058694276,0.010995071,0.002506229,0.009216457,0.088010829,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,9,0.082251476,0.019327332,0.004942149,0.009443034,0.096073757,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,10,0.13826237,0.015274094,0.004534497,0.011932886,0.086602656,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,11,0.102050114,0.007176631,0.004810709,0.006309126,0.085853144,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2022,12,0.094066065,0.008847798,0.004889573,0.005432859,0.084490396,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,1,0.068373818,0.010034619,0.00519032,0.007820083,0.07533727,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,2,0.061105054,0.013961862,0.00484868,0.009054764,0.063594922,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,3,0.084470602,0.013989611,0.006128782,0.010125814,0.072520923,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,4,0.149841744,0.011654358,0.006897477,0.012189507,0.064730545,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,5,0.242481413,0.015677678,0.010321138,0.017245445,0.07111275,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,6,0.044225221,0.007155976,0.006833635,0.009025555,0.070181539,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,7,0.077418234,0.006723163,0.00373509,0.010729896,0.073929096,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,8,0.071571444,0.011383132,0.003272651,0.006545301,0.07744953,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,9,0.069099952,0.006981974,0.003454998,0.005614371,0.078358028,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,10,0.102545205,0.00461793,0.004210465,0.012223932,0.073929096,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,11,0.105778006,0.00469429,0.00350507,0.010014486,0.068137416,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2023,12,0.101375847,0.004300366,0.004441362,0.007049781,0.076745443,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,1,0.112751218,0.008021228,0.004313302,0.01543708,0.082378136,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,2,0.085765893,0.004351461,0.003509243,0.008632737,0.076404756,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,3,0.088202459,0.005002757,0.004848826,0.010005515,0.083786309,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,4,0.084657456,0.005227562,0.003702856,0.010527728,0.079039403,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,5,0.065768633,0.005087484,0.004645094,0.010322431,0.080265876,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,6,0.080366249,0.005507967,0.003066936,0.00813677,0.068137416,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,7,0.102674559,0.018837144,0.004527382,0.007599534,0.088010829,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,8,0.10012629,0.013999959,0.00567087,0.00664555,0.096459869,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,9,0.076892474,0.013857545,0.005745811,0.0091257,0.091985512,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,10,0.106108902,0.013368713,0.006810476,0.009753275,0.091531262,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,11,0.125179821,0.017090972,0.004927127,0.011163022,0.083809022,Hillsborough Co.
PS - Domestic - REUSE,1,02307000,Van Dyke WWTP,2024,12,0.083006318,0.008925411,0.004388327,0.008776654,0.080969963,Hillsborough Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,1,0.053086789,0.003096729,0.01474633,0.029492661,0.160531752,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,2,0.044752734,0.005327707,0.013319266,0.026638532,0.144996421,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,3,0.036834781,0.010524223,0.014616977,0.029233953,0.159123579,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,4,0.026995298,0.008666912,0.014208052,0.028416104,0.154671934,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,5,0.030734457,0.010529397,0.014228915,0.028457831,0.154899059,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,6,0.032682275,0.011117331,0.013394375,0.02678875,0.14581407,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,7,0.039406334,0.012169603,0.014487623,0.028975246,0.157715406,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,8,0.045219493,0.006753561,0.014681654,0.029363307,0.159827666,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,9,0.047869242,0.007479569,0.014959138,0.029918276,0.162848424,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,10,0.039640464,0.007781276,0.014681654,0.029363307,0.159827666,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,11,0.034860425,0.006351688,0.014771367,0.029542733,0.160804302,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2022,12,0.030170475,0.00307862,0.015393099,0.030786199,0.167572618,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,1,0.030016544,0.005145693,0.014293592,0.028587184,0.155603146,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,2,0.03177346,0.013465895,0.015130219,0.030260438,0.164710847,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,3,0.04937563,0.017448531,0.018562267,0.037124534,0.202072863,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,4,0.039432038,0.011040971,0.015772815,0.03154563,0.171706288,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,5,0.029622015,0.008146054,0.014811007,0.029622015,0.161235839,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,6,0.030152365,0.01575529,0.013582146,0.027164293,0.147858193,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,7,0.031918044,0.013071199,0.015199069,0.030398137,0.165460359,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,8,0.044539092,0.024357316,0.017398083,0.034796166,0.189399304,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,9,0.039732473,0.012610741,0.017274988,0.034549976,0.188059268,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,10,0.070355518,0.007705604,0.016751314,0.033502628,0.182358438,Pinellas Co.
PS - Domestic - REUSE,1,LTARPON,William E. Dunn WRF (Pinellas NW),2023,11,0.041660261,0.005287649,0.016023177,0.032046355,0.174431785,Pinellas Co.
